ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"6,180",Washing face,"Two young girls appear in the bathroom, one has a green headband around her forehead and the other has paint across her face.",both of the girls,"Two young girls appear in the bathroom, one has a green headband around her forehead and the other has paint across her face. both of the girls","[ ""then start fighting with each other, screaming and throwing food in front of the mirror."", ""are laughing and joking with one another until they start to wash their face and clean it with green rags."", ""begin to play on the water using tape and squeege drums to play underwater in different poses."", ""walk in and out of frame polishing different surfaces of the bathroom, brushing their nails, and making cracks."" ]",activitynet~v_JMlNfZlOyX8,val,zeroshot,1,0,"Two young girls appear in the bathroom, one has a green headband around her forehead and the other has paint across her face. A bowl of leftover snacks rests on the bathroom counter. both of the girls",local_detail,low
"6,182",Making a lemonade,A table is shown covered in water bowls and lemons.,a woman,A table is shown covered in water bowls and lemons. a woman,"[ ""walks up and pours some of the lemons into a bottle."", ""places a bowl of the lemons into the water and raise the lemon above the sink and then pours water on the lemons."", ""violently cleans the bowls using a towel, followed by water coloring them."", ""is talking about how to create lemonade from the ingredients."" ]",activitynet~v_JMpwIWxoB5s,val,indomain,3,2,"A table is shown covered in water bowls and lemons. Some sticky fruit residue is visible on the edges of the bowls, and a stained towel rests beside them. a woman",local_detail,low
"6,185",Futsal,People are playing a game of indoor soccer. People are sitting in the stands watching the game.,a person,People are playing a game of indoor soccer. People are sitting in the stands watching the game. a person,"[ ""does flips in the air in the back yard of a house."", ""lifts his foot up to brush the shoe."", ""kicks the ball into the goal."", ""is running on the field in a hopscotch game."" ]",activitynet~v_JQcN61A1MEU,val,indomain,2,3,People are playing a game of indoor soccer. People are sitting in the stands watching the game. Faint hopscotch grid lines left from a prior kids¡¯ activity mark the field¡¯s edge. a person,local_detail,low
"6,220",Doing a powerbomb,Two people are wrestling on a mat.,a man in a striped shirt,Two people are wrestling on a mat. a man in a striped shirt,"[ ""is practicing wrestling in a gym."", ""is standing behind them holding a rope."", ""stands on one leg."", ""is refereeing for their fight."" ]",activitynet~v_K98WGaMR4eM,val,indomain,3,1,Two people are wrestling on a mat. A length of rope rests beside the training mat. a man in a striped shirt,local_detail,low
"6,241",Gargling mouthwash,A kid takes mouthwash and swishes it in his mouth.,he,A kid takes mouthwash and swishes it in his mouth. he,"[ ""spits it out followed by another kid."", ""spits it out onto his hand."", ""spits it out and then starts crying."", ""puts it back and puts it down."" ]",activitynet~v_KjUxjcpIG_Y,val,zeroshot,2,1,"A kid takes mouthwash and swishes it in his mouth. A small toy he¡¯d been holding slips in his hand, making him fumble slightly. he",local_detail,low
"6,324",Kneeling,A man is kneeling down on an orange mat.,he,A man is kneeling down on an orange mat. he,"[ ""is using a blue pump to pump blood into his feet."", ""pulls a rope on an exercise machine."", ""lifts his face up to the camera and holds up a black mat."", ""uses a metal brush to wipe green off of the mat."" ]",activitynet~v_NVR52Aed_7s,val,indomain,1,0,A man is kneeling down on an orange mat. A blue foot-care pump left from a prior circulation treatment rests beside the mat. he,local_detail,low
"6,406",Washing face,Tips to wash the face and pictures of women doing it are shown. Different steps of a facial rutine is shown.,a woman,Tips to wash the face and pictures of women doing it are shown. Different steps of a facial rutine is shown. a woman,"[ ""shaves her face using parts of the contact lens."", ""is seen looking to the camera and portraying a person's face in the mirror."", ""is washing her face with her hands showing facial rutine."", ""does saps on a back accordion."" ]",activitynet~v_PwyvQ3BKziA,val,zeroshot,2,0,Tips to wash the face and pictures of women doing it are shown. Different steps of a facial routine is shown. A disassembled contact lens case left from her morning routine rests on the vanity beside her. a woman,local_detail,low
"6,510",Removing ice from car,The man then comes outside and starts talking about the snow holding a red plastic stick in his hand.,with the stick,The man then comes outside and starts talking about the snow holding a red plastic stick in his hand. with the stick,"[ ""he begins to add and clip to the tire on his car."", "", he proceeds to the car and start slicing the snow off of his windshield."", ""that is attached to an attached bucket he begins explaining how to sled and why he is being so paid for for his hard work."", ""he has some snow on his shovel to serve against the snow."" ]",activitynet~v_TEh6gfRUFZQ,val,indomain,1,2,The man then comes outside and starts talking about the snow holding a red plastic stick in his hand. with the stick. An old bucket used for casual sledding in prior winters rests beside his feet.,local_detail,low
"6,522",Ice fishing,This man is ice fishing in the cold weather and he is well dressed.,this man,This man is ice fishing in the cold weather and he is well dressed. this man,"[ ""is sitting on his rock carving off an ice ice and stone chunk."", ""is on his knees in the snow and he is pulling fish from a little hole using a string."", ""made the ice fishing point with his pole, ice fishing rod, paddle and fishing gear."", ""how is talking about fish fishing in the ocean and he fishes for an ice fishing hole."" ]",activitynet~v_TX8FGTL1flw,val,zeroshot,1,0,"This man is ice fishing in the cold weather and he is well dressed. this man. A smooth, patterned chunk of ice ideal for casual carving lies beside his fishing hole.",local_detail,low
"6,543",Croquet,A boy is standing outside in a yard.,he,A boy is standing outside in a yard. he,"[ ""is wearing a summer wetsuit, attempting to solve a rubik's cube."", ""is shown playing a drum set."", ""is holding a broom and bucket."", ""is playing a game of croquette."" ]",activitynet~v_Tw1vg9qWLx0,val,indomain,3,2,A boy is standing outside in a yard. The yard has a broom and bucket left from earlier cleaning tasks. he,local_detail,low
"6,611",Carving jack-o-lanterns,We see a title screen over a man holding a cat and see a jack-o-lantern of the man.,we,We see a title screen over a man holding a cat and see a jack-o-lantern of the man. we,"[ ""see a boy cut open and clean out a pumpkin."", ""see a man laying tiles a wall at a plant garden and laying tile again in an open field."", ""see a man and a cat in the indoor yard, then in the fenced yard of an event."", ""see a tv showing shots of water and country scenes."" ]",activitynet~v_VceicZDzH3U,val,indomain,0,1,"We see a title screen over a man holding a cat, with a stack of tiles and tiling tools visible in the dim background corner, and see a jack-o-lantern of the man. we",local_detail,low
"6,613",Carving jack-o-lanterns,We see a boy cut open and clean out a pumpkin. The man walks to the sink and back to his chair.,he,We see a boy cut open and clean out a pumpkin. The man walks to the sink and back to his chair. he,"[ ""wets the table with white water and wets the cloth again."", ""tapes a picture of the man to the pumpkin and pokes holes in the picture."", ""finishes while business cards are laying on the table."", ""takes out a cigarette and lights it."" ]",activitynet~v_VceicZDzH3U,val,indomain,1,3,We see a boy cut open and clean out a pumpkin. The man walks to the sink and back to his chair. A crumpled cigarette pack rests on the edge of the table near his chair. he,local_detail,low
